"country_name","iso_code","date","total_vaccinations","people_vaccinated","people_fully_vaccinated","daily_vaccinations_raw","daily_vaccinations","total_vaccinations_per_hundred","people_vaccinated_per_hundred","people_fully_vaccinated_per_hundred","country_name-2","iso_code-2","Indicator Name","Indicator Code","2019","2020"
"Israel","ISR","2021-03-13",9199675,5057813,4141862,33024,80728,106.29,58.43,47.85,"Israel","ISR","GDP (current US$)","NY.GDP.MKTP.CD",394652000000,0
"Israel","ISR","2021-03-12",9166651,5049925,4116726,52342,81140,105.91,58.34,47.56,"Israel","ISR","GDP (current US$)","NY.GDP.MKTP.CD",394652000000,0
"Israel","ISR","2021-03-11",9114309,5038796,4075513,91836,81869,105.3,58.21,47.09,"Israel","ISR","GDP (current US$)","NY.GDP.MKTP.CD",394652000000,0
"Israel","ISR","2021-03-10",9022473,5015709,4006764,81430,85212,104.24,57.95,46.29,"Israel","ISR","GDP (current US$)","NY.GDP.MKTP.CD",394652000000,0
"Israel","ISR","2021-03-09",8941043,4992661,3948382,102848,89057,103.3,57.68,45.62,"Israel","ISR","GDP (current US$)","NY.GDP.MKTP.CD",394652000000,0
"Israel","ISR","2021-03-08",8838195,4966147,3872048,100127,89402,102.11,57.38,44.73,"Israel","ISR","GDP (current US$)","NY.GDP.MKTP.CD",394652000000,0
"Israel","ISR","2021-03-07",8738068,4938772,3799296,103492,90337,100.95,57.06,43.89,"Israel","ISR","GDP (current US$)","NY.GDP.MKTP.CD",394652000000,0
"Israel","ISR","2021-03-06",8634576,4907788,3726788,35905,89231,99.76,56.7,43.06,"Israel","ISR","GDP (current US$)","NY.GDP.MKTP.CD",394652000000,0
"Israel","ISR","2021-03-05",8598671,4897111,3701560,57446,89714,99.34,56.58,42.77,"Israel","ISR","GDP (current US$)","NY.GDP.MKTP.CD",394652000000,0
"Israel","ISR","2021-03-04",8541225,4879930,3661295,115239,89713,98.68,56.38,42.3,"Israel","ISR","GDP (current US$)","NY.GDP.MKTP.CD",394652000000,0
"Israel","ISR","2021-03-03",8425986,4841378,3584608,108345,89803,97.35,55.93,41.41,"Israel","ISR","GDP (current US$)","NY.GDP.MKTP.CD",394652000000,0
"Israel","ISR","2021-03-02",8317641,4799321,3518320,105259,91962,96.1,55.45,40.65,"Israel","ISR","GDP (current US$)","NY.GDP.MKTP.CD",394652000000,0
"Israel","ISR","2021-03-01",8212382,4758416,3453966,106673,97938,94.88,54.98,39.9,"Israel","ISR","GDP (current US$)","NY.GDP.MKTP.CD",394652000000,0
"Israel","ISR","2021-02-28",8105709,4712914,3392795,95748,106257,93.65,54.45,39.2,"Israel","ISR","GDP (current US$)","NY.GDP.MKTP.CD",394652000000,0
"Israel","ISR","2021-02-27",8009961,4672692,3337269,39288,115071,92.54,53.98,38.56,"Israel","ISR","GDP (current US$)","NY.GDP.MKTP.CD",394652000000,0
"Israel","ISR","2021-02-26",7970673,4654465,3316208,57441,118053,92.09,53.77,38.31,"Israel","ISR","GDP (current US$)","NY.GDP.MKTP.CD",394652000000,0
"Israel","ISR","2021-02-25",7913232,4628801,3284431,115867,120912,91.42,53.48,37.95,"Israel","ISR","GDP (current US$)","NY.GDP.MKTP.CD",394652000000,0
"Israel","ISR","2021-02-24",7797365,4577354,3220011,123455,125542,90.09,52.88,37.2,"Israel","ISR","GDP (current US$)","NY.GDP.MKTP.CD",394652000000,0
"Israel","ISR","2021-02-23",7673910,4516560,3157350,147094,127469,88.66,52.18,36.48,"Israel","ISR","GDP (current US$)","NY.GDP.MKTP.CD",394652000000,0
"Israel","ISR","2021-02-22",7526816,4439459,3087357,164906,129484,86.96,51.29,35.67,"Israel","ISR","GDP (current US$)","NY.GDP.MKTP.CD",394652000000,0
"Israel","ISR","2021-02-21",7361910,4354679,3007231,157447,128303,85.05,50.31,34.74,"Israel","ISR","GDP (current US$)","NY.GDP.MKTP.CD",394652000000,0
"Israel","ISR","2021-02-20",7204463,4275482,2928981,60160,126294,83.24,49.4,33.84,"Israel","ISR","GDP (current US$)","NY.GDP.MKTP.CD",394652000000,0
"Israel","ISR","2021-02-19",7144303,4243932,2900371,77454,125941,82.54,49.03,33.51,"Israel","ISR","GDP (current US$)","NY.GDP.MKTP.CD",394652000000,0
"Israel","ISR","2021-02-18",7066849,4204425,2862424,148280,125775,81.65,48.57,33.07,"Israel","ISR","GDP (current US$)","NY.GDP.MKTP.CD",394652000000,0
"Israel","ISR","2021-02-17",6918569,4135525,2783044,136943,126340,79.93,47.78,32.15,"Israel","ISR","GDP (current US$)","NY.GDP.MKTP.CD",394652000000,0
"Israel","ISR","2021-02-16",6781626,4073821,2707805,161198,127075,78.35,47.07,31.28,"Israel","ISR","GDP (current US$)","NY.GDP.MKTP.CD",394652000000,0
"Israel","ISR","2021-02-15",6620428,3990577,2629851,156636,123081,76.49,46.1,30.38,"Israel","ISR","GDP (current US$)","NY.GDP.MKTP.CD",394652000000,0
"Israel","ISR","2021-02-14",6463792,3909326,2554466,143387,118355,74.68,45.17,29.51,"Israel","ISR","GDP (current US$)","NY.GDP.MKTP.CD",394652000000,0
"Israel","ISR","2021-02-13",6320405,3834728,2485677,57686,115351,73.02,44.3,28.72,"Israel","ISR","GDP (current US$)","NY.GDP.MKTP.CD",394652000000,0
"Israel","ISR","2021-02-12",6262719,3807363,2455356,76293,113343,72.36,43.99,28.37,"Israel","ISR","GDP (current US$)","NY.GDP.MKTP.CD",394652000000,0
"Israel","ISR","2021-02-11",6186426,3768454,2417972,152237,111357,71.47,43.54,27.94,"Israel","ISR","GDP (current US$)","NY.GDP.MKTP.CD",394652000000,0
"Israel","ISR","2021-02-10",6034189,3687662,2346527,142091,108206,69.71,42.6,27.11,"Israel","ISR","GDP (current US$)","NY.GDP.MKTP.CD",394652000000,0
"Israel","ISR","2021-02-09",5892098,3617431,2274667,133240,103794,68.07,41.79,26.28,"Israel","ISR","GDP (current US$)","NY.GDP.MKTP.CD",394652000000,0
"Israel","ISR","2021-02-08",5758858,3551393,2207465,123552,99143,66.53,41.03,25.5,"Israel","ISR","GDP (current US$)","NY.GDP.MKTP.CD",394652000000,0
"Israel","ISR","2021-02-07",5635306,3492970,2142336,122359,98260,65.11,40.36,24.75,"Israel","ISR","GDP (current US$)","NY.GDP.MKTP.CD",394652000000,0
"Israel","ISR","2021-02-06",5512947,3439071,2073876,43631,99694,63.69,39.73,23.96,"Israel","ISR","GDP (current US$)","NY.GDP.MKTP.CD",394652000000,0
"Israel","ISR","2021-02-05",5469316,3417557,2051759,62386,104447,63.19,39.48,23.7,"Israel","ISR","GDP (current US$)","NY.GDP.MKTP.CD",394652000000,0
"Israel","ISR","2021-02-04",5406930,3383803,2023127,130183,109972,62.47,39.09,23.37,"Israel","ISR","GDP (current US$)","NY.GDP.MKTP.CD",394652000000,0
"Israel","ISR","2021-02-03",5276747,3311458,1965289,111205,121307,60.96,38.26,22.71,"Israel","ISR","GDP (current US$)","NY.GDP.MKTP.CD",394652000000,0
"Israel","ISR","2021-02-02",5165542,3251444,1914098,100688,134311,59.68,37.56,22.11,"Israel","ISR","GDP (current US$)","NY.GDP.MKTP.CD",394652000000,0
"Israel","ISR","2021-02-01",5064854,3181645,1883209,117367,149129,58.52,36.76,21.76,"Israel","ISR","GDP (current US$)","NY.GDP.MKTP.CD",394652000000,0
"Israel","ISR","2021-01-31",4947487,3099475,1848012,132400,163757,57.16,35.81,21.35,"Israel","ISR","GDP (current US$)","NY.GDP.MKTP.CD",394652000000,0
"Israel","ISR","2021-01-30",4815087,3026365,1788722,76898,174722,55.63,34.96,20.67,"Israel","ISR","GDP (current US$)","NY.GDP.MKTP.CD",394652000000,0
"Israel","ISR","2021-01-29",4738189,2992110,1746079,101066,177060,54.74,34.57,20.17,"Israel","ISR","GDP (current US$)","NY.GDP.MKTP.CD",394652000000,0
"Israel","ISR","2021-01-28",4637123,2955608,1681515,209525,178131,53.57,34.15,19.43,"Israel","ISR","GDP (current US$)","NY.GDP.MKTP.CD",394652000000,0
"Israel","ISR","2021-01-27",4427598,2876254,1551344,202232,181531,51.15,33.23,17.92,"Israel","ISR","GDP (current US$)","NY.GDP.MKTP.CD",394652000000,0
"Israel","ISR","2021-01-26",4225366,2798612,1426754,204415,184038,48.82,32.33,16.48,"Israel","ISR","GDP (current US$)","NY.GDP.MKTP.CD",394652000000,0
"Israel","ISR","2021-01-25",4020951,2720152,1300799,219764,184833,46.46,31.43,15.03,"Israel","ISR","GDP (current US$)","NY.GDP.MKTP.CD",394652000000,0
"Israel","ISR","2021-01-24",3801187,2639456,1161731,209154,180524,43.92,30.49,13.42,"Israel","ISR","GDP (current US$)","NY.GDP.MKTP.CD",394652000000,0
"Israel","ISR","2021-01-23",3592033,2570555,1021478,93266,172440,41.5,29.7,11.8,"Israel","ISR","GDP (current US$)","NY.GDP.MKTP.CD",394652000000,0
"Israel","ISR","2021-01-22",3498767,2530733,968034,108558,167013,40.42,29.24,11.18,"Israel","ISR","GDP (current US$)","NY.GDP.MKTP.CD",394652000000,0
"Israel","ISR","2021-01-21",3390209,2493037,897172,233327,160993,39.17,28.8,10.37,"Israel","ISR","GDP (current US$)","NY.GDP.MKTP.CD",394652000000,0
"Israel","ISR","2021-01-20",3156882,2423508,733374,219783,145501,36.47,28,8.47,"Israel","ISR","GDP (current US$)","NY.GDP.MKTP.CD",394652000000,0
"Israel","ISR","2021-01-19",2937099,2347021,590078,209980,129617,33.93,27.12,6.82,"Israel","ISR","GDP (current US$)","NY.GDP.MKTP.CD",394652000000,0
"Israel","ISR","2021-01-18",2727119,2274462,452657,189600,108111,31.51,26.28,5.23,"Israel","ISR","GDP (current US$)","NY.GDP.MKTP.CD",394652000000,0
"Israel","ISR","2021-01-17",2537519,2204987,332532,152568,86768,29.32,25.47,3.84,"Israel","ISR","GDP (current US$)","NY.GDP.MKTP.CD",394652000000,0
"Israel","ISR","2021-01-16",2384951,2136795,248156,55276,71182,27.55,24.69,2.87,"Israel","ISR","GDP (current US$)","NY.GDP.MKTP.CD",394652000000,0
"Israel","ISR","2021-01-15",2329675,2107473,222202,66416,69633,26.92,24.35,2.57,"Israel","ISR","GDP (current US$)","NY.GDP.MKTP.CD",394652000000,0
"Israel","ISR","2021-01-14",2263259,2076919,186340,124885,69602,26.15,24,2.15,"Israel","ISR","GDP (current US$)","NY.GDP.MKTP.CD",394652000000,0
"Israel","ISR","2021-01-13",2138374,2020732,117642,108592,68278,24.71,23.35,1.36,"Israel","ISR","GDP (current US$)","NY.GDP.MKTP.CD",394652000000,0
"Israel","ISR","2021-01-12",2029782,1968929,60853,59438,67462,23.45,22.75,0.7,"Israel","ISR","GDP (current US$)","NY.GDP.MKTP.CD",394652000000,0
"Israel","ISR","2021-01-11",1970344,1945111,25233,40204,76776,22.76,22.47,0.29,"Israel","ISR","GDP (current US$)","NY.GDP.MKTP.CD",394652000000,0
"Israel","ISR","2021-01-10",1930140,1924126,6014,43465,92700,22.3,22.23,0.07,"Israel","ISR","GDP (current US$)","NY.GDP.MKTP.CD",394652000000,0
"Israel","ISR","2021-01-09",1886675,1886645,30,44431,107809,21.8,21.8,0,"Israel","ISR","GDP (current US$)","NY.GDP.MKTP.CD",394652000000,0
"Israel","ISR","2021-01-08",1842244,1842236,8,66202,111683,21.28,21.28,0,"Israel","ISR","GDP (current US$)","NY.GDP.MKTP.CD",394652000000,0
"Israel","ISR","2021-01-07",1776042,1776037,5,115615,112390,20.52,20.52,0,"Israel","ISR","GDP (current US$)","NY.GDP.MKTP.CD",394652000000,0
"Israel","ISR","2021-01-06",1660427,1660425,2,102876,118443,19.18,19.18,0,"Israel","ISR","GDP (current US$)","NY.GDP.MKTP.CD",394652000000,0
"Israel","ISR","2021-01-05",1557551,1557549,2,124639,125543,17.99,17.99,0,"Israel","ISR","GDP (current US$)","NY.GDP.MKTP.CD",394652000000,0
"Israel","ISR","2021-01-04",1432912,1432910,2,151670,129997,16.55,16.55,0,"Israel","ISR","GDP (current US$)","NY.GDP.MKTP.CD",394652000000,0
"Italy","ITA","2021-03-20",7708889,5265495,2443394,163596,149847,12.75,8.71,4.04,"Italy","ITA","GDP (current US$)","NY.GDP.MKTP.CD",2003580000000,0
"Italy","ITA","2021-03-19",7545293,5162314,2382979,163283,150901,12.48,8.54,3.94,"Italy","ITA","GDP (current US$)","NY.GDP.MKTP.CD",2003580000000,0
"Italy","ITA","2021-03-18",7382010,5073525,2308485,155478,156560,12.21,8.39,3.82,"Italy","ITA","GDP (current US$)","NY.GDP.MKTP.CD",2003580000000,0
"Italy","ITA","2021-03-17",7226532,4994886,2231646,159332,164857,11.95,8.26,3.69,"Italy","ITA","GDP (current US$)","NY.GDP.MKTP.CD",2003580000000,0
"Italy","ITA","2021-03-16",7067200,4914576,2152624,137319,171724,11.69,8.13,3.56,"Italy","ITA","GDP (current US$)","NY.GDP.MKTP.CD",2003580000000,0
"Italy","ITA","2021-03-15",6929881,4848320,2081561,167614,178879,11.46,8.02,3.44,"Italy","ITA","GDP (current US$)","NY.GDP.MKTP.CD",2003580000000,0
"Italy","ITA","2021-03-14",6762267,4750059,2012208,102304,179999,11.18,7.86,3.33,"Italy","ITA","GDP (current US$)","NY.GDP.MKTP.CD",2003580000000,0
"Italy","ITA","2021-03-13",6659963,4680602,1979361,170980,179547,11.02,7.74,3.27,"Italy","ITA","GDP (current US$)","NY.GDP.MKTP.CD",2003580000000,0
"Italy","ITA","2021-03-12",6488983,4557591,1931392,202895,180005,10.73,7.54,3.19,"Italy","ITA","GDP (current US$)","NY.GDP.MKTP.CD",2003580000000,0
"Italy","ITA","2021-03-11",6286088,4414811,1871277,213553,179682,10.4,7.3,3.09,"Italy","ITA","GDP (current US$)","NY.GDP.MKTP.CD",2003580000000,0
"Italy","ITA","2021-03-10",6072535,4259769,1812766,207406,176856,10.04,7.05,3,"Italy","ITA","GDP (current US$)","NY.GDP.MKTP.CD",2003580000000,0
"Italy","ITA","2021-03-09",5865129,4106702,1758427,187398,173465,9.7,6.79,2.91,"Italy","ITA","GDP (current US$)","NY.GDP.MKTP.CD",2003580000000,0
"Italy","ITA","2021-03-08",5677731,3968300,1709431,175455,169379,9.39,6.56,2.83,"Italy","ITA","GDP (current US$)","NY.GDP.MKTP.CD",2003580000000,0
"Italy","ITA","2021-03-07",5502276,3839795,1662481,99142,163424,9.1,6.35,2.75,"Italy","ITA","GDP (current US$)","NY.GDP.MKTP.CD",2003580000000,0
"Italy","ITA","2021-03-06",5403134,3760597,1642537,174189,160356,8.94,6.22,2.72,"Italy","ITA","GDP (current US$)","NY.GDP.MKTP.CD",2003580000000,0
"Italy","ITA","2021-03-05",5228945,3625132,1603813,200634,153438,8.65,6,2.65,"Italy","ITA","GDP (current US$)","NY.GDP.MKTP.CD",2003580000000,0
"Italy","ITA","2021-03-04",5028311,3476090,1552221,193770,144045,8.32,5.75,2.57,"Italy","ITA","GDP (current US$)","NY.GDP.MKTP.CD",2003580000000,0
