country_name,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred
Gibraltar,GIB,2021-03-20,52331.0,30038.0,22293.0,1168.0,885.0,155.33,89.16,66.17
Greece,GRC,2021-01-16,80391.0,80389.0,2.0,4979.0,5709.0,0.77,0.77,0.0
Greece,GRC,2021-01-19,94454.0,93382.0,1072.0,8556.0,5426.0,0.91,0.9,0.01
Greece,GRC,2021-01-20,109831.0,108167.0,1664.0,15377.0,6414.0,1.05,1.04,0.02
Greece,GRC,2021-01-21,125928.0,123667.0,2261.0,16097.0,7853.0,1.21,1.19,0.02
Greece,GRC,2021-01-22,143877.0,141298.0,2579.0,17949.0,9781.0,1.38,1.36,0.02
Greece,GRC,2021-01-23,160101.0,156966.0,3135.0,16224.0,11387.0,1.54,1.51,0.03
Greece,GRC,2021-01-26,197755.0,184610.0,13145.0,17804.0,14757.0,1.9,1.77,0.13
Greece,GRC,2021-01-27,216040.0,198161.0,17879.0,18285.0,15173.0,2.07,1.9,0.17
Greece,GRC,2021-01-28,234285.0,210488.0,23797.0,18245.0,15480.0,2.25,2.02,0.23
Greece,GRC,2021-01-29,253363.0,220621.0,32742.0,19078.0,15641.0,2.43,2.12,0.31
Greece,GRC,2021-01-30,271287.0,232399.0,38888.0,17924.0,15884.0,2.6,2.23,0.37
Greece,GRC,2021-02-02,315628.0,261543.0,54085.0,21811.0,16839.0,3.03,2.51,0.52
Greece,GRC,2021-02-03,338122.0,276103.0,62019.0,22494.0,17440.0,3.24,2.65,0.6
Greece,GRC,2021-02-04,359723.0,291259.0,68464.0,21601.0,17920.0,3.45,2.79,0.66
Greece,GRC,2021-02-05,380136.0,306441.0,73695.0,20413.0,18110.0,3.65,2.94,0.71
Greece,GRC,2021-02-06,397857.0,318097.0,79760.0,17721.0,18081.0,3.82,3.05,0.77
Greece,GRC,2021-02-09,437872.0,345290.0,92582.0,20307.0,17463.0,4.2,3.31,0.89
Greece,GRC,2021-02-10,459535.0,353412.0,106123.0,21663.0,17345.0,4.41,3.39,1.02
Greece,GRC,2021-02-11,482416.0,360800.0,121616.0,22881.0,17528.0,4.63,3.46,1.17
Greece,GRC,2021-02-12,506038.0,366749.0,139289.0,23622.0,17986.0,4.85,3.52,1.34
Greece,GRC,2021-02-13,526369.0,371462.0,154907.0,20331.0,18359.0,5.05,3.56,1.49
Greece,GRC,2021-02-16,575766.0,397840.0,177926.0,21021.0,19699.0,5.52,3.82,1.71
Greece,GRC,2021-02-17,603667.0,412970.0,190697.0,27901.0,20590.0,5.79,3.96,1.83
Greece,GRC,2021-02-18,634037.0,430124.0,203913.0,30370.0,21660.0,6.08,4.13,1.96
Greece,GRC,2021-02-19,664347.0,449073.0,215274.0,30310.0,22616.0,6.37,4.31,2.07
Greece,GRC,2021-02-20,693436.0,465842.0,227594.0,29089.0,23867.0,6.65,4.47,2.18
Greece,GRC,2021-02-21,697245.0,467656.0,229589.0,3809.0,22384.0,6.69,4.49,2.2
Greece,GRC,2021-02-22,730410.0,486820.0,243590.0,33165.0,25095.0,7.01,4.67,2.34
Greece,GRC,2021-02-23,762624.0,505148.0,257476.0,32214.0,26694.0,7.32,4.85,2.47
Greece,GRC,2021-02-24,794347.0,522510.0,271837.0,31723.0,27240.0,7.62,5.01,2.61
Greece,GRC,2021-02-25,826370.0,540039.0,286331.0,32023.0,27476.0,7.93,5.18,2.75
Greece,GRC,2021-02-26,857306.0,556380.0,300926.0,30936.0,27566.0,8.23,5.34,2.89
Greece,GRC,2021-02-27,885821.0,572174.0,313647.0,28515.0,27484.0,8.5,5.49,3.01
Greece,GRC,2021-03-02,957139.0,617737.0,339402.0,35950.0,27788.0,9.18,5.93,3.26
Greece,GRC,2021-03-03,991409.0,643218.0,348191.0,34270.0,28152.0,9.51,6.17,3.34
Greece,GRC,2021-03-04,1024711.0,669152.0,355559.0,33302.0,28334.0,9.83,6.42,3.41
Greece,GRC,2021-03-05,1059304.0,697876.0,361428.0,34593.0,28857.0,10.16,6.7,3.47
Greece,GRC,2021-03-06,1091749.0,725388.0,366361.0,32445.0,29418.0,10.47,6.96,3.51
Greece,GRC,2021-03-09,1158386.0,780536.0,377850.0,32326.0,28750.0,11.11,7.49,3.63
Greece,GRC,2021-03-10,1190723.0,807280.0,383443.0,32337.0,28473.0,11.42,7.75,3.68
Greece,GRC,2021-03-11,1222393.0,831761.0,390632.0,31670.0,28240.0,11.73,7.98,3.75
Greece,GRC,2021-03-12,1254087.0,855151.0,398936.0,31694.0,27826.0,12.03,8.2,3.83
Greece,GRC,2021-03-13,1283472.0,877402.0,406070.0,29385.0,27389.0,12.31,8.42,3.9
Greece,GRC,2021-03-16,1316554.0,895920.0,420634.0,31117.0,22595.0,12.63,8.6,4.04
Greece,GRC,2021-03-17,1345735.0,915641.0,430094.0,29181.0,22145.0,12.91,8.78,4.13
Greece,GRC,2021-03-18,1375828.0,935269.0,440559.0,30093.0,21919.0,13.2,8.97,4.23
Greece,GRC,2021-03-19,1407064.0,956745.0,450319.0,31236.0,21854.0,13.5,9.18,4.32
Greece,GRC,2021-03-20,1436491.0,977045.0,459446.0,29427.0,21860.0,13.78,9.37,4.41
Hungary,HUN,2021-01-18,131332.0,129689.0,1643.0,8144.0,7536.0,1.36,1.34,0.02
Hungary,HUN,2021-01-19,133257.0,130318.0,2939.0,1925.0,6618.0,1.38,1.35,0.03
Hungary,HUN,2021-01-20,138584.0,134554.0,4030.0,5327.0,6069.0,1.43,1.39,0.04
Hungary,HUN,2021-01-21,144798.0,138983.0,5815.0,6214.0,5581.0,1.5,1.44,0.06
Hungary,HUN,2021-01-22,150128.0,143184.0,6944.0,5330.0,5326.0,1.55,1.48,0.07
Hungary,HUN,2021-01-23,153392.0,145257.0,8135.0,3264.0,4778.0,1.59,1.5,0.08
Hungary,HUN,2021-01-24,156098.0,146695.0,9403.0,2706.0,4701.0,1.62,1.52,0.1
Hungary,HUN,2021-01-25,162315.0,149676.0,12639.0,6217.0,4426.0,1.68,1.55,0.13
Hungary,HUN,2021-01-26,170476.0,152704.0,17772.0,8161.0,5317.0,1.76,1.58,0.18
Hungary,HUN,2021-01-27,187508.0,161215.0,26293.0,17032.0,6989.0,1.94,1.67,0.27
Hungary,HUN,2021-01-28,213010.0,175283.0,37727.0,25502.0,9745.0,2.2,1.81,0.39
Hungary,HUN,2021-01-29,247889.0,198283.0,49606.0,34879.0,13966.0,2.57,2.05,0.51
Hungary,HUN,2021-01-30,278830.0,222005.0,56825.0,30941.0,17920.0,2.89,2.3,0.59
Hungary,HUN,2021-01-31,299138.0,237872.0,61266.0,20308.0,20434.0,3.1,2.46,0.63
Hungary,HUN,2021-02-01,311662.0,243136.0,68526.0,12524.0,21335.0,3.23,2.52,0.71
Hungary,HUN,2021-02-02,322306.0,247270.0,75036.0,10644.0,21690.0,3.34,2.56,0.78
Hungary,HUN,2021-02-03,334130.0,249687.0,84452.0,11824.0,20946.0,3.46,2.58,0.87
Hungary,HUN,2021-02-04,357303.0,264530.0,92773.0,23173.0,20613.0,3.7,2.74,0.96
Hungary,HUN,2021-02-05,381062.0,279410.0,101652.0,23759.0,19025.0,3.94,2.89,1.05
Hungary,HUN,2021-02-06,391621.0,286379.0,105242.0,10559.0,16113.0,4.05,2.96,1.09
Hungary,HUN,2021-02-07,396634.0,289042.0,107592.0,5013.0,13928.0,4.11,2.99,1.11
Hungary,HUN,2021-02-08,401791.0,291396.0,110395.0,5157.0,12876.0,4.16,3.02,1.14
Hungary,HUN,2021-02-09,406197.0,292627.0,113570.0,4406.0,11984.0,4.2,3.03,1.18
Hungary,HUN,2021-02-10,411992.0,294624.0,117368.0,5795.0,11123.0,4.26,3.05,1.21
Hungary,HUN,2021-02-11,431097.0,310448.0,120649.0,19105.0,10542.0,4.46,3.21,1.25
Hungary,HUN,2021-02-12,455168.0,330745.0,124423.0,24071.0,10587.0,4.71,3.42,1.29
Hungary,HUN,2021-02-13,463383.0,335188.0,128195.0,8215.0,10252.0,4.8,3.47,1.33
Hungary,HUN,2021-02-14,465636.0,336297.0,129339.0,2253.0,9857.0,4.82,3.48,1.34
Hungary,HUN,2021-02-15,473551.0,341958.0,131593.0,7915.0,10251.0,4.9,3.54,1.36
Hungary,HUN,2021-02-16,483751.0,348927.0,134824.0,10200.0,11079.0,5.01,3.61,1.4
Hungary,HUN,2021-02-17,506044.0,365021.0,141023.0,22293.0,13436.0,5.24,3.78,1.46
Hungary,HUN,2021-02-18,544253.0,391821.0,152432.0,38209.0,16165.0,5.63,4.06,1.58
Hungary,HUN,2021-02-19,600048.0,427309.0,172739.0,55795.0,20697.0,6.21,4.42,1.79
Hungary,HUN,2021-02-20,636240.0,445535.0,190705.0,36192.0,24694.0,6.59,4.61,1.97
Hungary,HUN,2021-02-21,654462.0,453457.0,201005.0,18222.0,26975.0,6.77,4.69,2.08
Hungary,HUN,2021-02-22,662816.0,457096.0,205720.0,8354.0,27038.0,6.86,4.73,2.13
Hungary,HUN,2021-02-23,679850.0,471004.0,208846.0,17034.0,28014.0,7.04,4.88,2.16
Hungary,HUN,2021-02-24,719146.0,508043.0,211073.0,39296.0,30443.0,7.44,5.26,2.18
Hungary,HUN,2021-02-25,761905.0,521283.0,240622.0,42759.0,31093.0,7.89,5.4,2.49
Hungary,HUN,2021-02-26,808008.0,563601.0,244407.0,46103.0,29709.0,8.36,5.83,2.53
Hungary,HUN,2021-02-27,927181.0,677682.0,249499.0,119173.0,41563.0,9.6,7.02,2.58
Hungary,HUN,2021-02-28,936938.0,685247.0,251691.0,9757.0,40354.0,9.7,7.09,2.61
Hungary,HUN,2021-03-01,974524.0,721677.0,252847.0,37586.0,44530.0,10.09,7.47,2.62
Hungary,HUN,2021-03-02,1011405.0,758037.0,253368.0,36881.0,47365.0,10.47,7.85,2.62
Hungary,HUN,2021-03-03,1052593.0,785440.0,267153.0,41188.0,47635.0,10.9,8.13,2.77
Hungary,HUN,2021-03-04,1142680.0,862953.0,279727.0,90087.0,54396.0,11.83,8.93,2.9
Hungary,HUN,2021-03-05,1254377.0,949497.0,304880.0,111697.0,63767.0,12.98,9.83,3.16
Hungary,HUN,2021-03-06,1288974.0,981401.0,307573.0,34597.0,51685.0,13.34,10.16,3.18
Hungary,HUN,2021-03-07,1310643.0,1002714.0,307929.0,21669.0,53386.0,13.57,10.38,3.19
Hungary,HUN,2021-03-08,1361530.0,1047045.0,314485.0,50887.0,55287.0,14.09,10.84,3.26
Hungary,HUN,2021-03-09,1425697.0,1107791.0,317906.0,64167.0,59185.0,14.76,11.47,3.29
Hungary,HUN,2021-03-10,1476985.0,1149557.0,327428.0,51288.0,60627.0,15.29,11.9,3.39
Hungary,HUN,2021-03-11,1581521.0,1229827.0,351694.0,104536.0,62692.0,16.37,12.73,3.64
Hungary,HUN,2021-03-12,1670757.0,1293414.0,377343.0,89236.0,59483.0,17.29,13.39,3.91
Hungary,HUN,2021-03-13,1711969.0,1319266.0,392703.0,41212.0,60428.0,17.72,13.66,4.07
Hungary,HUN,2021-03-14,1733557.0,1334595.0,398962.0,21588.0,60416.0,17.95,13.82,4.13
Hungary,HUN,2021-03-15,1746578.0,1347073.0,399505.0,13021.0,55007.0,18.08,13.94,4.14
Hungary,HUN,2021-03-16,1804088.0,1397342.0,406746.0,57510.0,54056.0,18.68,14.46,4.21
Hungary,HUN,2021-03-17,1863621.0,1441706.0,421915.0,59533.0,55234.0,19.29,14.92,4.37
Hungary,HUN,2021-03-18,1922005.0,1477554.0,444451.0,58384.0,48641.0,19.9,15.3,4.6
Hungary,HUN,2021-03-19,1985993.0,1520350.0,465643.0,63988.0,45034.0,20.56,15.74,4.82
Hungary,HUN,2021-03-20,2038133.0,1563242.0,474891.0,52140.0,46595.0,21.1,16.18,4.92
Iceland,ISL,2021-02-16,20031.0,14087.0,5944.0,187.0,269.0,5.87,4.13,1.74
Iceland,ISL,2021-02-17,21569.0,14188.0,7381.0,1538.0,418.0,6.32,4.16,2.16
Iceland,ISL,2021-02-18,24853.0,15195.0,9658.0,3284.0,817.0,7.28,4.45,2.83
Iceland,ISL,2021-02-19,25718.0,15644.0,10074.0,865.0,871.0,7.54,4.58,2.95
Iceland,ISL,2021-02-23,27933.0,17379.0,10554.0,171.0,1129.0,8.19,5.09,3.09
Iceland,ISL,2021-02-26,32157.0,19593.0,12564.0,706.0,920.0,9.42,5.74,3.68
Iceland,ISL,2021-03-02,33835.0,21191.0,12644.0,152.0,843.0,9.92,6.21,3.71
Iceland,ISL,2021-03-05,39749.0,27041.0,12708.0,553.0,1085.0,11.65,7.92,3.72
Iceland,ISL,2021-03-12,46862.0,34018.0,12844.0,810.0,1016.0,13.73,9.97,3.76
Iceland,ISL,2021-03-18,51283.0,37179.0,14104.0,986.0,747.0,15.03,10.89,4.13
Iceland,ISL,2021-03-19,52604.0,37865.0,14739.0,1321.0,820.0,15.42,11.1,4.32
India,IND,2021-02-13,8052454.0,8044786.0,7668.0,84807.0,325305.0,0.58,0.58,0.0
India,IND,2021-02-16,8857341.0,8641002.0,216339.0,340570.0,320826.0,0.64,0.63,0.02
India,IND,2021-02-17,9186757.0,8844641.0,342116.0,329416.0,309949.0,0.67,0.64,0.02
India,IND,2021-02-18,9846523.0,9381591.0,464932.0,659766.0,334502.0,0.71,0.68,0.03
India,IND,2021-02-19,10449942.0,9693000.0,756942.0,603419.0,354614.0,0.76,0.7,0.05
India,IND,2021-02-20,10838323.0,9964383.0,873940.0,388381.0,397981.0,0.79,0.72,0.06
India,IND,2021-02-21,11085173.0,10124531.0,960642.0,246850.0,400080.0,0.8,0.73,0.07
India,IND,2021-02-22,11424094.0,10308552.0,1115542.0,338921.0,415332.0,0.83,0.75,0.08
India,IND,2021-02-23,11907392.0,10585757.0,1321635.0,483298.0,435722.0,0.86,0.77,0.1
India,IND,2021-02-24,12366633.0,10884879.0,1481754.0,459241.0,454268.0,0.9,0.79,0.11
India,IND,2021-02-25,13067047.0,11206188.0,1860859.0,700414.0,460075.0,0.95,0.81,0.13
India,IND,2021-02-26,13756940.0,11552857.0,2204083.0,689893.0,472428.0,1.0,0.84,0.16
India,IND,2021-02-27,14242547.0,11788669.0,2453878.0,485607.0,486318.0,1.03,0.85,0.18
India,IND,2021-02-28,14301266.0,11845075.0,2456191.0,58719.0,459442.0,1.04,0.86,0.18
India,IND,2021-03-01,14854136.0,12256337.0,2597799.0,552870.0,490006.0,1.08,0.89,0.19
India,IND,2021-03-02,15620749.0,12906771.0,2713978.0,766613.0,530480.0,1.13,0.94,0.2
India,IND,2021-03-03,16616048.0,13739121.0,2876927.0,995299.0,607059.0,1.2,1.0,0.21
India,IND,2021-03-04,18005503.0,14796835.0,3208668.0,1389455.0,705494.0,1.3,1.07,0.23
India,IND,2021-03-05,19497704.0,15996683.0,3501021.0,1492201.0,820109.0,1.41,1.16,0.25
India,IND,2021-03-06,20922344.0,17168303.0,3754041.0,1424640.0,954257.0,1.52,1.24,0.27
India,IND,2021-03-07,20989010.0,17227903.0,3761107.0,66666.0,955392.0,1.52,1.25,0.27
India,IND,2021-03-08,23008733.0,18943283.0,4065450.0,2019723.0,1164942.0,1.67,1.37,0.29
India,IND,2021-03-09,24367906.0,20004227.0,4363679.0,1359173.0,1249594.0,1.77,1.45,0.32
India,IND,2021-03-10,25685011.0,21034481.0,4650530.0,1317105.0,1295566.0,1.86,1.52,0.34
India,IND,2021-03-11,26164920.0,21435841.0,4729079.0,479909.0,1165631.0,1.9,1.55,0.34
India,IND,2021-03-12,28218457.0,23075504.0,5142953.0,2053537.0,1245822.0,2.04,1.67,0.37
India,IND,2021-03-13,29738409.0,24307635.0,5430774.0,1519952.0,1259438.0,2.15,1.76,0.39
India,IND,2021-03-14,29908038.0,24452385.0,5455653.0,169629.0,1274147.0,2.17,1.77,0.4
India,IND,2021-03-15,32947432.0,27079484.0,5867948.0,3039394.0,1419814.0,2.39,1.96,0.43
India,IND,2021-03-16,35064536.0,28862037.0,6202499.0,2117104.0,1528090.0,2.54,2.09,0.45
India,IND,2021-03-17,37143255.0,30600787.0,6542468.0,2078719.0,1636892.0,2.69,2.22,0.47
India,IND,2021-03-18,39339817.0,32426230.0,6913587.0,2196562.0,1882128.0,2.85,2.35,0.5
India,IND,2021-03-19,42063392.0,34842030.0,7221362.0,2723575.0,1977848.0,3.05,2.52,0.52
India,IND,2021-03-20,44603841.0,37125187.0,7478654.0,2540449.0,2123633.0,3.23,2.69,0.54
Indonesia,IDN,2021-01-28,373786.0,368318.0,5468.0,65783.0,36427.0,0.14,0.13,0.0
Indonesia,IDN,2021-01-29,416299.0,405012.0,11287.0,42513.0,40614.0,0.15,0.15,0.0
Indonesia,IDN,2021-01-30,502955.0,482145.0,20810.0,86656.0,51762.0,0.18,0.18,0.01
Indonesia,IDN,2021-01-31,515681.0,493133.0,22548.0,12726.0,52348.0,0.19,0.18,0.01
Indonesia,IDN,2021-02-01,574938.0,539532.0,35406.0,59257.0,58997.0,0.21,0.2,0.01
Indonesia,IDN,2021-02-02,648259.0,596260.0,51999.0,73321.0,57511.0,0.24,0.22,0.02
Indonesia,IDN,2021-02-03,717647.0,646026.0,71621.0,69388.0,58521.0,0.26,0.24,0.03
Indonesia,IDN,2021-02-04,796819.0,700266.0,96553.0,79172.0,60433.0,0.29,0.26,0.04
Indonesia,IDN,2021-02-05,865609.0,744884.0,120725.0,68790.0,64187.0,0.32,0.27,0.04
Indonesia,IDN,2021-02-06,914303.0,777096.0,137207.0,48694.0,58764.0,0.33,0.28,0.05
Indonesia,IDN,2021-02-07,923449.0,784318.0,139131.0,9146.0,58253.0,0.34,0.29,0.05
Indonesia,IDN,2021-02-08,985855.0,814585.0,171270.0,62406.0,58702.0,0.36,0.3,0.06
Indonesia,IDN,2021-02-09,1066860.0,845407.0,221453.0,81005.0,59800.0,0.39,0.31,0.08
Indonesia,IDN,2021-02-10,1248797.0,969546.0,279251.0,181937.0,75879.0,0.46,0.35,0.1
Indonesia,IDN,2021-02-11,1362791.0,1017186.0,345605.0,113994.0,80853.0,0.5,0.37,0.13
Indonesia,IDN,2021-02-14,1494325.0,1068747.0,425578.0,18513.0,81554.0,0.55,0.39,0.16
Indonesia,IDN,2021-02-15,1578720.0,1096095.0,482625.0,84395.0,84695.0,0.58,0.4,0.18
Indonesia,IDN,2021-02-16,1658110.0,1120963.0,537147.0,79390.0,84464.0,0.61,0.41,0.2
Indonesia,IDN,2021-02-17,1747267.0,1149939.0,597328.0,89157.0,71210.0,0.64,0.42,0.22
Indonesia,IDN,2021-02-18,1787976.0,1164144.0,623832.0,40709.0,60741.0,0.65,0.43,0.23
Indonesia,IDN,2021-02-24,2188788.0,1363138.0,825650.0,128917.0,63074.0,0.8,0.5,0.3
Indonesia,IDN,2021-02-25,2315665.0,1461920.0,853745.0,126877.0,75384.0,0.85,0.53,0.31
Indonesia,IDN,2021-02-26,2449451.0,1583581.0,865870.0,133786.0,82443.0,0.9,0.58,0.32
Indonesia,IDN,2021-02-27,2598535.0,1616165.0,982370.0,149084.0,91687.0,0.95,0.59,0.36
Indonesia,IDN,2021-02-28,2690163.0,1691724.0,998439.0,91628.0,99865.0,0.98,0.62,0.37
Indonesia,IDN,2021-03-01,2838509.0,1776336.0,1062173.0,148346.0,116146.0,1.04,0.65,0.39
Indonesia,IDN,2021-03-02,3023348.0,1968057.0,1055291.0,184839.0,137640.0,1.11,0.72,0.39
Indonesia,IDN,2021-03-03,3386351.0,2286123.0,1100228.0,363003.0,171080.0,1.24,0.84,0.4
Indonesia,IDN,2021-03-11,4991674.0,3696059.0,1295615.0,154098.0,219203.0,1.82,1.35,0.47
Indonesia,IDN,2021-03-12,5108536.0,3769174.0,1339362.0,116862.0,225769.0,1.87,1.38,0.49
Indonesia,IDN,2021-03-13,5440432.0,3985596.0,1454836.0,331896.0,237869.0,1.99,1.46,0.53
Indonesia,IDN,2021-03-14,5480346.0,4020124.0,1460222.0,39914.0,208257.0,2.0,1.47,0.53
Indonesia,IDN,2021-03-15,5739648.0,4166862.0,1572786.0,259302.0,206490.0,2.1,1.52,0.58
Indonesia,IDN,2021-03-16,6185700.0,4468951.0,1716749.0,446052.0,231400.0,2.26,1.63,0.63
Indonesia,IDN,2021-03-17,6581388.0,4705248.0,1876140.0,395688.0,249116.0,2.41,1.72,0.69
Indonesia,IDN,2021-03-18,6787283.0,4838752.0,1948531.0,205895.0,256516.0,2.48,1.77,0.71
Indonesia,IDN,2021-03-19,7346148.0,5124948.0,2221200.0,558865.0,319659.0,2.69,1.87,0.81
Indonesia,IDN,2021-03-20,7835357.0,5533379.0,2301978.0,489209.0,342132.0,2.86,2.02,0.84
Ireland,IRL,2021-02-08,243353.0,154900.0,88453.0,2866.0,5337.0,4.93,3.14,1.79
Ireland,IRL,2021-02-09,248284.0,158904.0,89380.0,4931.0,5157.0,5.03,3.22,1.81
Ireland,IRL,2021-02-10,256681.0,166863.0,89818.0,8397.0,5472.0,5.2,3.38,1.82
Ireland,IRL,2021-02-11,261073.0,171239.0,89834.0,4392.0,5214.0,5.29,3.47,1.82
Ireland,IRL,2021-02-12,265237.0,175238.0,89999.0,4164.0,4924.0,5.37,3.55,1.82
Ireland,IRL,2021-02-13,268551.0,176926.0,91625.0,3314.0,4704.0,5.44,3.58,1.86
Ireland,IRL,2021-02-14,271942.0,180192.0,91750.0,3391.0,4494.0,5.51,3.65,1.86
Ireland,IRL,2021-02-15,280581.0,182193.0,98388.0,8639.0,5318.0,5.68,3.69,1.99
Ireland,IRL,2021-02-16,293752.0,187893.0,105859.0,13171.0,6495.0,5.95,3.81,2.14
Ireland,IRL,2021-02-17,310900.0,197609.0,113291.0,17148.0,7746.0,6.3,4.0,2.29
Ireland,IRL,2021-02-18,326475.0,205955.0,120520.0,15575.0,9343.0,6.61,4.17,2.44
Ireland,IRL,2021-02-19,340704.0,214384.0,126320.0,14229.0,10781.0,6.9,4.34,2.56
Ireland,IRL,2021-02-20,350322.0,219899.0,130423.0,9618.0,11682.0,7.09,4.45,2.64
Ireland,IRL,2021-02-21,353971.0,222073.0,131898.0,3649.0,11718.0,7.17,4.5,2.67
Ireland,IRL,2021-02-22,359616.0,226291.0,133325.0,5645.0,11291.0,7.28,4.58,2.7
Ireland,IRL,2021-02-23,373280.0,238841.0,134439.0,13664.0,11361.0,7.56,4.84,2.72
Ireland,IRL,2021-02-24,391355.0,254948.0,136407.0,18075.0,11494.0,7.93,5.16,2.76
Ireland,IRL,2021-02-25,409529.0,271594.0,137935.0,18174.0,11865.0,8.29,5.5,2.79
Ireland,IRL,2021-02-26,426070.0,285780.0,140290.0,16541.0,12195.0,8.63,5.79,2.84
Ireland,IRL,2021-02-27,435895.0,294550.0,141345.0,9825.0,12225.0,8.83,5.97,2.86
Ireland,IRL,2021-02-28,439782.0,297899.0,141883.0,3887.0,12259.0,8.91,6.03,2.87
Ireland,IRL,2021-03-01,446474.0,303550.0,142924.0,6692.0,12408.0,9.04,6.15,2.89
Ireland,IRL,2021-03-02,460637.0,316056.0,144581.0,14163.0,12480.0,9.33,6.4,2.93
Ireland,IRL,2021-03-05,513322.0,363601.0,149721.0,19449.0,12465.0,10.4,7.36,3.03
Ireland,IRL,2021-03-06,523069.0,373149.0,149920.0,9747.0,12453.0,10.59,7.56,3.04
Ireland,IRL,2021-03-07,525768.0,375521.0,150247.0,2699.0,12284.0,10.65,7.61,3.04
Ireland,IRL,2021-03-08,536617.0,382528.0,154089.0,10849.0,12878.0,10.87,7.75,3.12
Ireland,IRL,2021-03-09,553161.0,396089.0,157072.0,16544.0,13218.0,11.2,8.02,3.18
Ireland,IRL,2021-03-10,570391.0,409662.0,160729.0,17230.0,13305.0,11.55,8.3,3.26
Ireland,IRL,2021-03-11,589512.0,426819.0,162693.0,19121.0,13663.0,11.94,8.64,3.29
Ireland,IRL,2021-03-12,606904.0,443092.0,163812.0,17392.0,13369.0,12.29,8.97,3.32
Ireland,IRL,2021-03-13,615934.0,451589.0,164345.0,9030.0,13266.0,12.47,9.15,3.33
Ireland,IRL,2021-03-14,617050.0,452554.0,164496.0,1116.0,13040.0,12.5,9.17,3.33
Ireland,IRL,2021-03-15,620580.0,455182.0,165398.0,3530.0,11995.0,12.57,9.22,3.35
Ireland,IRL,2021-03-16,632359.0,463500.0,168859.0,11779.0,11314.0,12.81,9.39,3.42
Ireland,IRL,2021-03-17,639586.0,468328.0,171258.0,7227.0,9885.0,12.95,9.48,3.47
Isle of Man,IMN,2021-01-26,4886.0,4247.0,639.0,677.0,266.0,5.75,4.99,0.75
Isle of Man,IMN,2021-01-27,5587.0,4550.0,1037.0,701.0,338.0,6.57,5.35,1.22
Isle of Man,IMN,2021-01-28,6281.0,5243.0,1038.0,694.0,389.0,7.39,6.17,1.22
Isle of Man,IMN,2021-01-29,6859.0,5829.0,1030.0,578.0,459.0,8.07,6.86,1.21
Isle of Man,IMN,2021-02-03,9563.0,7387.0,2176.0,1261.0,568.0,11.25,8.69,2.56
Isle of Man,IMN,2021-02-04,10213.0,8030.0,2183.0,650.0,562.0,12.01,9.44,2.57
Isle of Man,IMN,2021-02-05,10224.0,8041.0,2183.0,11.0,481.0,12.02,9.46,2.57
Isle of Man,IMN,2021-02-06,10852.0,8669.0,2183.0,628.0,519.0,12.76,10.19,2.57
Isle of Man,IMN,2021-02-07,11247.0,9063.0,2184.0,395.0,524.0,13.23,10.66,2.57
Isle of Man,IMN,2021-02-08,11654.0,9466.0,2188.0,407.0,530.0,13.71,11.13,2.57
Isle of Man,IMN,2021-02-09,12026.0,9469.0,2557.0,372.0,532.0,14.14,11.14,3.01
Isle of Man,IMN,2021-02-10,12441.0,9485.0,2956.0,415.0,411.0,14.63,11.15,3.48
Isle of Man,IMN,2021-02-11,12816.0,9488.0,3328.0,375.0,372.0,15.07,11.16,3.91
Isle of Man,IMN,2021-02-12,12817.0,9489.0,3328.0,1.0,370.0,15.07,11.16,3.91
Isle of Man,IMN,2021-02-13,13497.0,10170.0,3327.0,680.0,378.0,15.87,11.96,3.91
Isle of Man,IMN,2021-02-14,13733.0,10405.0,3328.0,236.0,355.0,16.15,12.24,3.91
Isle of Man,IMN,2021-02-17,14806.0,10949.0,3857.0,534.0,338.0,17.41,12.88,4.54
Isle of Man,IMN,2021-02-18,15294.0,11184.0,4110.0,488.0,354.0,17.99,13.15,4.83
Isle of Man,IMN,2021-02-19,17150.0,12467.0,4683.0,1856.0,619.0,20.17,14.66,5.51
Isle of Man,IMN,2021-02-20,17180.0,12468.0,4712.0,30.0,526.0,20.2,14.66,5.54
Isle of Man,IMN,2021-02-21,17499.0,12766.0,4733.0,319.0,538.0,20.58,15.01,5.57
Isle of Man,IMN,2021-02-22,17807.0,13075.0,4732.0,308.0,544.0,20.94,15.38,5.56
Isle of Man,IMN,2021-02-23,18041.0,13077.0,4964.0,234.0,538.0,21.22,15.38,5.84
Isle of Man,IMN,2021-02-24,18323.0,13122.0,5201.0,282.0,502.0,21.55,15.43,6.12
Isle of Man,IMN,2021-02-25,18795.0,13286.0,5509.0,472.0,500.0,22.1,15.62,6.48
Isle of Man,IMN,2021-02-26,19884.0,13600.0,6284.0,1089.0,391.0,23.38,15.99,7.39
Isle of Man,IMN,2021-02-27,20831.0,13883.0,6948.0,947.0,522.0,24.5,16.33,8.17
Isle of Man,IMN,2021-02-28,21452.0,14123.0,7329.0,621.0,565.0,25.23,16.61,8.62
Isle of Man,IMN,2021-03-01,21998.0,14316.0,7682.0,546.0,599.0,25.87,16.84,9.03
Isle of Man,IMN,2021-03-02,22785.0,15084.0,7701.0,787.0,678.0,26.8,17.74,9.06
